protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_mean,flow_byts_s,flow_pkts_s,flow_iat_std,flow_iat_min,fwd_iat_tot,fwd_iat_min,bwd_iat_tot,bwd_iat_min,fwd_psh_flags,fwd_urg_flags,bwd_pkts_s,fin_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,down_up_ratio,init_fwd_win_byts,init_bwd_win_byts,fwd_seg_size_min,active_mean,idle_mean,label
6,40680,3,4,161,488,53.66666667,92.95339334,122,15953.78564,172.0747296,14799.38455,33,40233,3258,3799,33,0,0,98.32841691,0,0,1,0,0,1,8192,149,20,0,0,Benign
6,15588,3,4,313,935,104.3333333,180.7106343,233.75,80061.58584,449.0633821,5566.05706,3,14213,303,15583,21,0,0,256.6076469,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,5152663,4,4,97,231,24.25,48.5,57.75,63.65640447,1.552595231,1920261.234,42,62134,111,5152523,210,0,0,0.776297615,0,0,1,0,0,1,8192,141,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,10464200,10,14,827,10231,82.7,163.4809197,730.7857143,1056.745857,2.293534145,2081349.992,1,10500000,35,10400000,1,0,0,1.337894918,0,1,1,0,0,1,8192,131,20,454586,10000000,Benign
6,107188592,15,3,2530,0,168.6666667,105.2796729,0,23.60325808,0.167928318,13440519.67,2,107188590,327,106163037,30996424,0,0,0.027988053,0,0,1,0,0,0,26883,0,32,6156540,23718877.5,DoS attacks-Slowloris
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,11986557,4,4,384,662,96,192,165.5,87.26442464,0.667414338,2979607.552,4,6984518,129,11986553,424,0,0,0.333707169,0,0,1,0,0,1,26883,219,32,428,6983791,DoS attacks-GoldenEye
6,7012378,5,3,288,972,57.6,128.7975155,324,179.6822704,1.140839812,2628015.438,6,7012378,186,6961862,465,0,0,0.42781493,0,0,1,0,0,0,26883,219,32,471,6961397,DoS attacks-GoldenEye
6,6993822,5,3,437,972,87.4,195.4323412,324,201.4635202,1.143866687,2613845.245,7,6993822,38,6926955,459,0,0,0.428950008,0,0,1,0,0,0,26883,219,32,466,6926496,DoS attacks-GoldenEye
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,1289,1,1,42,102,42,0,102,111714.5074,1551.59038,0,1289,0,0,0,0,0,0,775.7951901,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,180,3,0,77,0,25.66666667,23.45918441,0,427777.7778,16666.66667,101.8233765,18,180,18,0,0,1,0,0,0,0,0,1,0,0,256,-1,20,0,0,Benign
6,18,1,1,0,0,0,0,0,0,111111.1111,0,18,0,0,0,0,0,0,55555.55556,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,11047059,4,4,773,972,193.25,386.5,243,157.9605939,0.724174642,2709159.753,4,6042248,344,11047055,6739,0,0,0.362087321,0,0,1,0,0,1,26883,222,32,6743,6035150,DoS attacks-GoldenEye
6,2002783,8,7,1128,1581,141,222.6233206,225.8571429,1352.617832,7.489578252,246206.32,5,2002783,5,1836520,156368,0,0,3.495136518,0,0,1,0,0,0,8192,62872,20,0,0,Benign
17,1285,1,1,40,139,40,0,139,139299.6109,1556.420233,0,1285,0,0,0,0,0,0,778.2101167,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,6993708,5,3,257,662,51.4,114.933894,220.6666667,131.4038276,1.143885332,2627182.935,4,6993708,250,6957990,1072,0,0,0.428957,0,0,1,0,0,0,26883,219,32,1076,6956918,DoS attacks-GoldenEye
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,11959916,4,4,367,662,91.75,183.5,165.5,86.03739357,0.668901019,2970688.508,3,6956221,281,11959913,2703,0,0,0.33445051,0,0,1,0,0,1,26883,219,32,2706,6953215,DoS attacks-GoldenEye
6,29,1,1,0,0,0,0,0,0,68965.51724,0,29,0,0,0,0,0,0,34482.75862,0,0,0,1,1,1,186,258,20,0,0,Benign
6,1827368,8,7,1144,1581,143,227.9699228,225.8571429,1491.215781,8.208527237,245500.2109,3,1827368,3,1693353,136091,0,0,3.830646044,0,1,1,0,0,0,8192,62856,20,0,0,Benign
6,10031,2,1,38,0,19,26.87005769,0,3788.256405,299.0728741,7070.360705,16,10031,10031,0,0,1,0,99.69095803,0,0,0,1,0,0,176,0,20,0,0,Benign
6,22,1,1,0,0,0,0,0,0,90909.09091,0,22,0,0,0,0,0,0,45454.54545,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,18771,1,1,36,68,36,0,68,5540.46135,106.5473337,0,18771,0,0,0,0,0,0,53.27366683,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,10748678,11,7,1132,1581,102.9090909,197.7723209,225.8571429,252.4031327,1.674624545,1880730.051,69,10748678,69,10607219,116022,0,0,0.651242878,0,1,1,0,0,0,8192,62868,20,863660,7869126,Benign
6,1339,2,0,0,0,0,0,0,0,1493.651979,0,1339,1339,1339,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,1682753,2,0,0,0,0,0,0,0,1.18852856,0,1682753,1682753,1682753,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,0,DoS attacks-GoldenEye
17,327,1,1,44,60,44,0,60,318042.8135,6116.207951,0,327,0,0,0,0,0,0,3058.103976,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,319,1,1,40,56,40,0,56,300940.4389,6269.592476,0,319,0,0,0,0,0,0,3134.796238,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,10179802,9,10,3082,6994,342.4444444,442.5144379,699.4,989.8031416,1.866441017,2328615.265,0,284167,1058,10163413,0,0,0,0.982337378,0,0,1,0,0,1,8192,66,20,284167,9895635,Benign
6,108062388,15,3,2530,0,168.6666667,105.2796729,0,23.41240136,0.166570445,13505840.26,2,108062386,380,107037145,30997100,0,0,0.027761741,0,0,1,0,0,0,26883,0,32,6169908,23930642.5,DoS attacks-Slowloris
17,421,1,1,38,134,38,0,134,408551.0689,4750.593824,0,421,0,0,0,0,0,0,2375.296912,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,775,3,4,161,488,53.66666667,92.95339334,122,837419.3548,9032.258065,78.86803324,28,433,133,529,28,0,0,5161.290323,0,0,1,0,0,1,8192,149,20,0,0,Benign
17,2026,1,1,34,64,34,0,64,48371.17473,987.1668312,0,2026,0,0,0,0,0,0,493.5834156,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,26281,2,0,0,0,0,0,0,0,76.100605,0,26281,26281,26281,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,5053305,4,4,450,662,112.5,225,165.5,220.0540043,1.583122333,1886814.319,6,52736,41,5053299,416,0,0,0.791561166,0,0,1,0,0,1,26883,219,32,0,0,DoS attacks-GoldenEye
17,203390,2,2,66,140,33,0,70,1012.832489,19.66665028,115841.3416,328,203062,203062,201885,201885,0,0,9.833325139,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,89479141,6,0,3000,0,500,0,0,33.52736701,0.067054734,15345202.15,4000186,89479141,4000186,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,4000186,21369738.75,Benign
6,20,1,1,0,0,0,0,0,0,100000,0,20,0,0,0,0,0,0,50000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,86072740,2,0,0,0,0,0,0,0,0.023236161,0,86072740,86072740,86072740,0,0,0,0,0,0,0,0,1,0,0,62544,-1,20,0,86072740,Benign
6,937,3,4,161,488,53.66666667,92.95339334,122,692636.0726,7470.651014,102.6536247,30,465,125,651,30,0,0,4268.943436,0,0,1,0,0,1,8192,149,20,0,0,Benign
6,5,1,1,0,0,0,0,0,0,400000,0,5,0,0,0,0,0,0,200000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,97,2,0,0,0,0,0,0,0,20618.5567,0,97,97,97,0,0,0,0,0,0,0,0,1,0,0,278,-1,20,0,0,Benign
17,1079,1,1,35,87,35,0,87,113067.6552,1853.568119,0,1079,0,0,0,0,0,0,926.7840593,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,8920664,2,0,0,0,0,0,0,0,0.224198557,0,8920664,8920664,8920664,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,8920664,DoS attacks-GoldenEye
6,196900,3,1,0,0,0,0,0,0,20.31488065,113272.4782,79,196900,392,0,0,0,0,5.078720163,0,0,1,0,0,0,8192,8192,20,0,0,Benign
6,7,1,1,0,0,0,0,0,0,285714.2857,0,7,0,0,0,0,0,0,142857.1429,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,60255679,9,7,1918,4215,213.1111111,324.7181256,602.1428571,101.7829373,0.265535137,15474093.06,1,60255679,241,224936,1,0,0,0.116171623,0,0,1,0,0,0,8192,513,20,0,0,Benign
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,7584,2,0,0,0,0,0,0,0,263.7130802,0,7584,7584,7584,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,407,1,1,37,53,37,0,53,221130.2211,4914.004914,0,407,0,0,0,0,0,0,2457.002457,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,86222303,2,0,0,0,0,0,0,0,0.023195855,0,86222303,86222303,86222303,0,0,0,0,0,0,0,0,1,0,0,62559,-1,20,0,86222303,Benign
17,415404,2,0,44,0,22,0,0,105.9209829,4.814590134,0,415404,415404,415404,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,1,2,0,0,0,0,0,0,0,2000000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,120,-1,20,0,0,Benign
6,29251296,13,3,4401,972,338.5384615,234.9080016,324,183.6841691,0.546984311,3647400.926,2,29251296,272,29245454,2560933,0,0,0.102559558,0,0,1,0,0,0,26883,219,32,6716477,9984018.5,DoS attacks-GoldenEye
17,112013502,16,0,512,0,32,0,0,4.570877536,0.142839923,5390750.837,995596,112000000,995596,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,5001012,9455386.818,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,4544132,14,11,1442,1731,103,191.1254119,157.3636364,698.2631667,5.501600746,240579.7986,58,4544132,80987,4473223,29040,0,0,2.420704328,0,1,1,0,0,0,8192,62558,20,0,0,Benign
6,133110,3,1,0,0,0,0,0,0,30.05033431,76644.98217,102,133110,136,0,0,0,0,7.512583578,0,0,1,0,0,0,8192,8192,20,0,0,Benign
6,926911,6,5,1453,338,242.1666667,417.1380667,67.6,1932.224345,11.86737454,109342.6429,61,874454,566,926850,218039,0,0,5.394261153,0,0,1,0,0,0,8192,255,20,0,0,Benign
6,5037005,6,6,1036,529,172.6666667,249.0105754,88.16666667,310.7005056,2.382368094,1486310.995,18,98025,107,5024990,93,0,0,1.191184047,0,1,1,0,0,1,8192,57,20,0,0,Benign
17,43564,2,2,80,244,40,0,122,7437.333578,91.81893306,24591.06973,157,43073,43073,648,648,0,0,45.90946653,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,45938,2,2,86,198,43,0,99,6182.245635,87.07388219,16133.5644,287,45651,45651,13575,13575,0,0,43.53694109,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,14881,3,4,267,935,89,154.1525219,233.75,80774.14152,470.3984947,5533.007082,2,14037,281,14879,20,0,0,268.7991398,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,11618119,4,4,293,972,73.25,146.5,243,108.8816529,0.688579623,2872317.331,4,6617545,328,11618115,700,0,0,0.344289812,0,0,1,0,0,1,26883,219,32,704,6616529,DoS attacks-GoldenEye
6,87998229,2,0,0,0,0,0,0,0,0.02272773,0,87998229,87998229,87998229,0,0,0,0,0,0,0,0,1,0,0,63326,-1,20,0,87998229,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,394,1,1,40,72,40,0,72,284263.9594,5076.142132,0,394,0,0,0,0,0,0,2538.071066,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1,2,0,0,0,0,0,0,0,2000000,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,181,-1,20,0,0,Benign
6,94904,3,1,107,0,35.66666667,34.55912808,0,1127.455113,42.14785467,51596.63575,14,94904,3729,0,0,1,0,10.53696367,0,0,0,1,0,0,172,0,20,0,0,Benign
17,804,1,1,46,127,46,0,127,215174.1294,2487.562189,0,804,0,0,0,0,0,0,1243.781095,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,6970422,5,3,711,972,142.2,317.9688664,324,241.4487961,1.147706696,2626185.554,7,6970422,17,6951751,367,0,0,0.430390011,0,0,1,0,0,0,26883,221,32,374,6951384,DoS attacks-GoldenEye
6,273,3,0,77,0,25.66666667,23.45918441,0,282051.2821,10989.01099,166.1700936,19,273,19,0,0,1,0,0,0,0,0,1,0,0,258,-1,20,0,0,Benign
17,874,1,1,40,139,40,0,139,204805.492,2288.329519,0,874,0,0,0,0,0,0,1144.16476,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,907,3,0,77,0,25.66666667,23.45918441,0,84895.2591,3307.607497,621.5468607,14,907,14,0,0,1,0,0,0,0,0,1,0,0,258,-1,20,0,0,Benign
17,369645,2,2,66,212,33,0,106,752.0729348,10.82119331,179443.1728,0,40554,40554,0,0,0,0,5.410596654,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,5,1,1,0,0,0,0,0,0,400000,0,5,0,0,0,0,0,0,200000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,56132,2,2,94,226,47,0,113,5700.848001,71.26060001,30856.88645,488,55644,55644,54826,54826,0,0,35.63030001,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,85,2,0,0,0,0,0,0,0,23529.41176,0,85,85,85,0,0,0,0,0,0,0,0,1,0,0,279,-1,20,0,0,Benign
6,4,1,1,0,0,0,0,0,0,500000,0,4,0,0,0,0,0,0,250000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,21099,1,1,36,104,36,0,104,6635.385563,94.79122233,0,21099,0,0,0,0,0,0,47.39561117,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,15680,2,0,0,0,0,0,0,0,127.5510204,0,15680,15680,15680,0,0,0,0,0,0,0,0,1,0,0,32738,-1,20,0,0,DDOS attack-HOIC
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,81777,2,2,100,356,50,0,178,5576.13999,48.91350869,46528.26809,264,81249,81249,81513,81513,0,0,24.45675434,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,253,1,1,52,68,52,0,68,474308.3004,7905.13834,0,253,0,0,0,0,0,0,3952.56917,0,0,0,0,0,1,-1,-1,8,0,0,Infilteration
17,419277,2,0,44,0,22,0,0,104.9425559,4.770116176,0,419277,419277,419277,0,0,0,0,0,0,0,0,0,0,0,-1,-1,8,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,11816,3,4,311,935,103.6666667,179.5559337,233.75,105450.237,592.4170616,4270.18429,3,10910,251,11813,23,0,0,338.5240352,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
17,1098,1,1,42,123,42,0,123,150273.224,1821.493625,0,1098,0,0,0,0,0,0,910.7468124,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,5087368,4,4,452,972,113,226,243,279.9089824,1.572522373,1884828.683,4,86828,225,5087364,489,0,0,0.786261187,0,0,1,0,0,1,26883,219,32,0,0,DoS attacks-GoldenEye
6,100148529,2,1,368,0,184,260.2152955,0,3.674542239,0.029955507,70815698.32,4,100148525,100148525,0,0,0,0,0.009985169,0,0,0,1,0,0,226,0,32,0,100148525,DoS attacks-GoldenEye
6,53596690,2,0,0,0,0,0,0,0,0.037315737,0,53596690,53596690,53596690,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,53596690,DoS attacks-GoldenEye
6,43,2,0,0,0,0,0,0,0,46511.62791,0,43,43,43,0,0,0,0,0,1,0,0,0,0,0,0,-1,20,0,0,Benign
6,7,1,1,0,0,0,0,0,0,285714.2857,0,7,0,0,0,0,0,0,142857.1429,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
17,326,1,1,40,56,40,0,56,294478.5276,6134.969325,0,326,0,0,0,0,0,0,3067.484663,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
0,61013170,2,0,0,0,0,0,0,0,0.032779808,0,61000000,61000000,61000000,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,61000000,Benign
6,100023526,2,2,16,0,8,0,0,0.159962367,0.039990592,57748600.14,2,100023524,100023524,100023517,100023517,1,0,0.019995296,0,0,0,1,0,1,211,219,32,9,100023515,DoS attacks-Slowloris
6,58658,3,4,437,860,145.6666667,252.3020676,215,22111.22098,119.335811,11359.22771,13,35258,12119,35547,13,0,0,68.19189198,0,0,1,0,0,1,8192,31,20,0,0,Benign
6,5159597,4,4,97,231,24.25,48.5,57.75,63.57085641,1.550508693,1922939.722,41,62001,109,5159432,199,0,0,0.775254346,0,0,1,0,0,1,8192,141,20,0,0,Benign
6,11632477,4,4,254,662,63.5,127,165.5,78.74505146,0.687729707,2875606.116,9,6628831,288,11632468,2078,0,0,0.343864854,0,0,1,0,0,1,26883,219,32,2087,6626374,DoS attacks-GoldenEye
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,3966977,14,8,1436,1731,102.5714286,191.0918886,216.375,798.3409029,5.545784611,274299.1357,4,3966977,4,3942373,107613,0,0,2.01664895,0,1,1,0,0,0,8192,62564,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,7014898,5,3,404,662,80.8,180.6742926,220.6666667,151.9622951,1.140429982,2628157.512,6,7014898,311,6962700,631,0,0,0.427661243,0,0,1,0,0,0,26883,219,32,637,6962069,DoS attacks-GoldenEye
6,826,3,4,161,488,53.66666667,92.95339334,122,785714.2857,8474.576271,84.61599534,34,457,131,559,34,0,0,4842.615012,0,0,1,0,0,1,8192,149,20,0,0,Benign
6,158,2,0,0,0,0,0,0,0,12658.22785,0,158,158,158,0,0,0,0,0,0,0,0,1,0,0,257,-1,20,0,0,Benign
6,45592956,6,5,5,0,0.833333333,0.408248291,0,0.109666063,0.241265339,4973466.75,20857,45592956,5468944,40124148,10030980,0,0,0.109666063,0,0,0,1,0,0,253,980,20,20911.25,10010091.75,Benign
6,1,1,1,0,0,0,0,0,0,2000000,0,1,0,0,0,0,0,0,1000000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,41609,3,4,313,935,104.3333333,180.7106343,233.75,29993.51102,168.2328342,12116.13665,3,11736,273,41605,19,0,0,96.13304814,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,4975652,2,0,0,0,0,0,0,0,0.401957372,0,4975652,4975652,4975652,0,0,0,0,0,0,0,0,1,0,0,30016,-1,20,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,54847628,2,0,0,0,0,0,0,0,0.036464658,0,54847628,54847628,54847628,0,0,0,0,0,0,0,0,1,0,0,279,-1,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
6,12953,3,4,323,935,107.6666667,186.4841369,233.75,97120.35822,540.4153478,4919.263742,3,12623,429,12950,31,0,0,308.8087702,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,8920175,2,0,0,0,0,0,0,0,0.224210848,0,8920175,8920175,8920175,0,0,0,0,0,0,0,0,1,0,0,226,-1,32,0,8920175,DoS attacks-GoldenEye
6,120839,2,1,0,0,0,0,0,0,24.82642193,85419.20627,19,120839,120839,0,0,0,0,8.275473978,0,0,1,0,0,0,1024,0,20,0,0,Benign
17,1126,1,1,28,60,28,0,60,78152.75311,1776.198934,0,1126,0,0,0,0,0,0,888.0994671,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,2264,1,1,29,218,29,0,218,109098.9399,883.3922261,0,2264,0,0,0,0,0,0,441.6961131,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
17,193305,2,2,64,96,32,0,48,827.7075089,20.69268772,81161.1945,1,37717,37717,1,1,0,0,10.34634386,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,1023174,7,5,364,582,52,49.21720566,116.4,924.5739239,11.72821045,106516.9655,37,1023174,321,822217,185365,0,0,4.886754355,0,0,1,0,0,0,8192,255,20,0,0,Benign
17,1158,1,1,38,225,38,0,225,227115.7168,1727.115717,0,1158,0,0,0,0,0,0,863.5578584,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,242,1,1,22,54,22,0,54,314049.5868,8264.46281,0,242,0,0,0,0,0,0,4132.231405,0,0,0,0,0,1,-1,-1,8,0,0,Benign
17,40208,1,1,39,96,39,0,96,3357.540788,49.74134501,0,40208,0,0,0,0,0,0,24.8706725,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,627487,5,4,286,170,57.2,52.48523602,42.5,726.7082824,14.34292663,109312.9144,29,627406,33,627458,179929,0,0,6.374634056,0,0,1,0,0,0,8192,0,20,0,0,Benign
6,13808,3,4,316,935,105.3333333,182.4426851,233.75,90599.65238,506.9524913,5083.92713,3,12995,335,13802,20,0,0,289.6871379,0,1,1,0,0,1,65535,219,20,0,0,DDOS attack-HOIC
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,86218641,2,0,0,0,0,0,0,0,0.02319684,0,86218641,86218641,86218641,0,0,0,0,0,0,0,0,1,0,0,62560,-1,20,0,86218641,Benign
6,153,2,0,0,0,0,0,0,0,13071.89542,0,153,153,153,0,0,0,0,0,0,0,0,1,0,0,255,-1,20,0,0,Benign
6,2,1,1,0,0,0,0,0,0,1000000,0,2,0,0,0,0,0,0,500000,0,0,1,0,0,1,26883,0,40,0,0,FTP-BruteForce
6,861,3,4,161,488,53.66666667,92.95339334,122,753774.6806,8130.081301,102.3029814,0,462,135,588,0,0,0,4645.760743,0,0,1,0,0,1,8192,149,20,0,0,Benign
6,47,1,1,0,0,0,0,0,0,42553.19149,0,47,0,0,0,0,0,0,21276.59574,0,0,0,1,1,1,205,254,20,0,0,Benign
17,37188,1,1,32,48,32,0,48,2151.23158,53.7807895,0,37188,0,0,0,0,0,0,26.89039475,0,0,0,0,0,1,-1,-1,8,0,0,Benign
6,3,1,1,0,0,0,0,0,0,666666.6667,0,3,0,0,0,0,0,0,333333.3333,0,0,1,0,0,1,26883,0,40,0,0,DoS attacks-SlowHTTPTest
